"key";"tweet_id";"tweet_text";"user_id";"date";"is_rtw";"rtw_user_id";"rtw_tweet_id";"is_reply";"reply_tweet_id";"reply_user_id";"lang";"geolocation";"place";"topic"
"668738";"664493607144071168";"RT @justmadlyme: This  #UrbanStrangers #XF9 https://t.co/EDKAxXLqUy";"2896453413";"Wed Nov 11 18:23:16 CET 2015";"1";"1013797016";"659878916551745537";"0";"-1";"-1";"en";\N;\N;"xf9"
"668737";"664493520485539840";"RT @Fedez: Elio che assegna James Blake  improbabile quanto Marlyn Manson che apre un concerto de Il Volo. #XF9 https://t.co/oJqQPn7B8H";"807522572";"Wed Nov 11 18:22:55 CET 2015";"1";"267138741";"659838503598088192";"0";"-1";"-1";"it";\N;\N;"xf9"
"668736";"664493507751641088";"RT @SniffyMaCs: "" una sfida baell, e la affronteremo in modo baell."" Affermazioni piene di significato di Giosada. #XF9";"1510052706";"Wed Nov 11 18:22:52 CET 2015";"1";"53179002";"664482660274855936";"0";"-1";"-1";"it";\N;\N;"xf9"
"668735";"664493484120870912";"RT @XFactor_Italia: Chiudiamo #AskFactor con le risposte dei nostri super Gruppi! Cliccate qui! https://t.co/VF55CW6PXc #XF9";"2436282773";"Wed Nov 11 18:22:46 CET 2015";"1";"135112407";"664491556410298368";"0";"-1";"-1";"it";\N;\N;"xf9"
"668734";"664493474503401472";"RT @hazsmystrength: Genn Butch fa la lavatrice ragazzi, LA LAVATRICE #XF9";"1510052706";"Wed Nov 11 18:22:44 CET 2015";"1";"628787455";"664482516720607232";"0";"-1";"-1";"it";\N;\N;"xf9"
"668732";"664493380718698496";"RT @shesdramaqueen: Video diari sempre pi #baell grazie alla #BaellSquad #XF9";"1510052706";"Wed Nov 11 18:22:22 CET 2015";"1";"89977853";"664481485840375808";"0";"-1";"-1";"it";\N;\N;"xf9"
"668733";"664493383105290240";"No vabb, @Fedez mi porta #Revolution di @elliphantmusic a #XF9. Son gi";"320190402";"Wed Nov 11 18:22:22 CET 2015";"0";"0";"0";"0";"-1";"-1";"it";\N;\N;"xf9"
"668731";"664493321457418240";"RT @Obrovsey: Ma poi ""Avreste mai detto che Genn Butch si lava e fa la lavatrice?"" Ho sputato un polmone #XF9 #UrbanStrangers";"1510052706";"Wed Nov 11 18:22:08 CET 2015";"1";"765738200";"664481135758606336";"0";"-1";"-1";"it";\N;\N;"xf9"
"668730";"664493290046230528";"RT @SniffyMaCs: ""Baell squad sempre ignorante al punto giusto"", non avevamo dubbi. #XF9";"1510052706";"Wed Nov 11 18:22:00 CET 2015";"1";"53179002";"664480720409219074";"0";"-1";"-1";"it";\N;\N;"xf9"
"668729";"664493265027244032";"RT @ehipjanic: Il video diario degli Urban mostra il disagio totale che regna sovranno dentro quella sottospecie di casa #XF9";"1510052706";"Wed Nov 11 18:21:54 CET 2015";"1";"593752398";"664480518600282112";"0";"-1";"-1";"it";\N;\N;"xf9"
"668728";"664493252129722370";"RT @SkyUno: .@Fedez BELLI BELLI IN MODO ASSURDO!  #XF9";"807522572";"Wed Nov 11 18:21:51 CET 2015";"1";"587275129";"659848389392261120";"0";"-1";"-1";"so";\N;\N;"xf9"
"668727";"664493247218216960";"RT @XFactor_Italia: Domani a farvi saltare in piedi sul divano arrivano @giorgiomoroder e i @5SOS! #XF9 https://t.co/CDQmnDOYXz https://t.c";"2297471759";"Wed Nov 11 18:21:50 CET 2015";"1";"135112407";"664451193297440768";"0";"-1";"-1";"it";\N;\N;"xf9"
"668726";"664493203761045504";"RT @Obrovsey: nO RAGA PARLIAMO DI LUCA CHE SI METTE A BALLARE E ALEX CHE ""NO LUCA TU NON FAI PARTE DELLA BAELL SQUAD"" STO RIDENDO #XF9";"1510052706";"Wed Nov 11 18:21:40 CET 2015";"1";"765738200";"664480134641156096";"0";"-1";"-1";"pt";\N;\N;"xf9"
"668725";"664493180126150656";"RT @skinskinny: Current mood! #XF9 :-)) https://t.co/HBMyfxVJ8i";"172078685";"Wed Nov 11 18:21:34 CET 2015";"1";"88065547";"664469200954519553";"0";"-1";"-1";"en";\N;\N;"xf9"
"668724";"664493177697665025";"RT @XFactor_Italia: Chiudiamo #AskFactor con le risposte dei nostri super Gruppi! Cliccate qui! https://t.co/VF55CW6PXc #XF9";"518735358";"Wed Nov 11 18:21:33 CET 2015";"1";"135112407";"664491556410298368";"0";"-1";"-1";"it";\N;\N;"xf9"
"668723";"664493149197312000";"RT @XFactor_Italia: Li stavate aspettando, vero? Ecco i videodiari della terza settimana dei concorrenti di #XF9! https://t.co/waThzWPIUd";"1510052706";"Wed Nov 11 18:21:27 CET 2015";"1";"135112407";"664475333794603008";"0";"-1";"-1";"it";\N;\N;"xf9"
"668722";"664493063440584706";"RT @WindItalia: La canzone pi votata dell'ultimo Wind Bis  Lay me down. Ascoltatela unplugged! #XF9 https://t.co/EFmS140jRahttps://t";"3409333564";"Wed Nov 11 18:21:06 CET 2015";"1";"172394505";"664452433985187840";"0";"-1";"-1";"it";\N;\N;"xf9"
"668721";"664492994339454977";"RT @ehipjanic: A.A.A cercasi normalit #XF9 #BaellSquad #baell https://t.co/HJKbTlAHJE";"390067665";"Wed Nov 11 18:20:50 CET 2015";"1";"593752398";"664492416897011713";"0";"-1";"-1";"it";\N;\N;"xf9"
"668720";"664492783772803072";"RT @ehipjanic: A.A.A cercasi normalit #XF9 #BaellSquad #baell https://t.co/HJKbTlAHJE";"765738200";"Wed Nov 11 18:19:59 CET 2015";"1";"593752398";"664492416897011713";"0";"-1";"-1";"it";\N;\N;"xf9"
"668719";"664492689963008001";"RT @WindItalia: La canzone pi votata dell'ultimo Wind Bis  Lay me down. Ascoltatela unplugged! #XF9 https://t.co/EFmS140jRahttps://t";"485893431";"Wed Nov 11 18:19:37 CET 2015";"1";"172394505";"664452433985187840";"0";"-1";"-1";"it";\N;\N;"xf9"
"668718";"664492670753067009";"RT @Fedez: Urban, con il vostro talento avete dimostrato una forza espressiva dirompente che prescinde dalla casella in cui siete collocati";"1022177773";"Wed Nov 11 18:19:33 CET 2015";"1";"267138741";"662381118080098304";"0";"-1";"-1";"it";\N;\N;"xf9"
"668717";"664492648607178752";"RT @XFactor_Italia: Avete fatto una domanda agli Under Uomini con #AskFactor? Vi rispondono qui: https://t.co/8AwuKDRdaR! #XF9";"3379449627";"Wed Nov 11 18:19:27 CET 2015";"1";"135112407";"664464817239912448";"0";"-1";"-1";"it";\N;\N;"xf9"
"668716";"664492611022020608";"RT @XFactor_Italia: Chiudiamo #AskFactor con le risposte dei nostri super Gruppi! Cliccate qui! https://t.co/VF55CW6PXc #XF9";"4122021755";"Wed Nov 11 18:19:18 CET 2015";"1";"135112407";"664491556410298368";"0";"-1";"-1";"it";\N;\N;"xf9"
"668715";"664492545985114112";"RT @XFactor_Italia: Chiudiamo #AskFactor con le risposte dei nostri super Gruppi! Cliccate qui! https://t.co/VF55CW6PXc #XF9";"2755846367";"Wed Nov 11 18:19:03 CET 2015";"1";"135112407";"664491556410298368";"0";"-1";"-1";"it";\N;\N;"xf9"
"668714";"664492532882128896";"RT @Robic_Escapist: Diciamo che quando cantano gli #UrbanStrangers non ce n' per niente e nessuno, dai. #XF9";"2896453413";"Wed Nov 11 18:19:00 CET 2015";"1";"2919847138";"662384070274457600";"0";"-1";"-1";"it";\N;\N;"xf9"
"668713";"664492505673687040";"RT @Robic_Escapist: Una sete che non verr mai saziata ft. un legit post su tumblr.#UrbanStrangers #alex #EW #XF9 #why #setedialessio http";"2896453413";"Wed Nov 11 18:18:53 CET 2015";"1";"2919847138";"663511376179130369";"0";"-1";"-1";"en";\N;\N;"xf9"
"668712";"664492416897011713";"A.A.A cercasi normalit #XF9 #BaellSquad #baell https://t.co/HJKbTlAHJE";"593752398";"Wed Nov 11 18:18:32 CET 2015";"0";"0";"0";"0";"-1";"-1";"it";\N;\N;"xf9"
"668710";"664492402397339648";"RT @Fedez: Davide, tu stai al soul come Michael Bubl sta ai cd di Natale. #XF9 https://t.co/EbN2zLHWxv";"1044534030";"Wed Nov 11 18:18:29 CET 2015";"1";"267138741";"662376050983309312";"0";"-1";"-1";"it";\N;\N;"xf9"
"668711";"664492403592679424";"RT @I_need_a_pizza_: Dite a Fedez domani di farsi un bel selfie con quei quattro deficienti, grazie. @Fedez @5SOS #XF9";"2449956208";"Wed Nov 11 18:18:29 CET 2015";"1";"2297471759";"664491680318509056";"0";"-1";"-1";"it";\N;\N;"xf9"
"668709";"664492385120972800";"RT @Robic_Escapist: *explodes* https://t.co/bL7wltVd9B";"2896453413";"Wed Nov 11 18:18:24 CET 2015";"1";"2919847138";"663798046912847872";"0";"-1";"-1";"fr";\N;\N;"xf9"
"668708";"664492379630665728";"RT @Fedez: Urban Strangers, secondo me voi avete la carica innata per spaccare tutto, dentro e fuori da questo programma. #XF9";"1044534030";"Wed Nov 11 18:18:23 CET 2015";"1";"267138741";"662378750806466560";"0";"-1";"-1";"it";\N;\N;"xf9"
"668707";"664492360726900741";"RT @Fedez: Urban, con il vostro talento avete dimostrato una forza espressiva dirompente che prescinde dalla casella in cui siete collocati";"1044534030";"Wed Nov 11 18:18:19 CET 2015";"1";"267138741";"662381118080098304";"0";"-1";"-1";"it";\N;\N;"xf9"
"668706";"664492308730105856";"RT @XFactor_Italia: Chiudiamo #AskFactor con le risposte dei nostri super Gruppi! Cliccate qui! https://t.co/VF55CW6PXc #XF9";"256150894";"Wed Nov 11 18:18:06 CET 2015";"1";"135112407";"664491556410298368";"0";"-1";"-1";"it";\N;\N;"xf9"
"668705";"664492303462113280";"RT @XFactor_Italia: Chiudiamo #AskFactor con le risposte dei nostri super Gruppi! Cliccate qui! https://t.co/VF55CW6PXc #XF9";"2365726700";"Wed Nov 11 18:18:05 CET 2015";"1";"135112407";"664491556410298368";"0";"-1";"-1";"it";\N;\N;"xf9"
"668704";"664492279051194368";"@5SOS ARE YOU EXCITED FOR XFACTOR ITALY?! BECAUSE I AM!! #XF9";"324860587";"Wed Nov 11 18:17:59 CET 2015";"0";"0";"0";"1";"-1";"264107729";"so";\N;\N;"xf9"
"668703";"664492267412062208";"RT @XFactor_Italia: Li stavate aspettando, vero? Ecco i videodiari della terza settimana dei concorrenti di #XF9! https://t.co/waThzWPIUd";"2365726700";"Wed Nov 11 18:17:56 CET 2015";"1";"135112407";"664475333794603008";"0";"-1";"-1";"it";\N;\N;"xf9"
"668702";"664492222411317248";"RT @XFactor_Italia: Chiudiamo #AskFactor con le risposte dei nostri super Gruppi! Cliccate qui! https://t.co/VF55CW6PXc #XF9";"2745137789";"Wed Nov 11 18:17:46 CET 2015";"1";"135112407";"664491556410298368";"0";"-1";"-1";"it";\N;\N;"xf9"
"668701";"664492209694183424";"RT @XFactor_Italia: Chiudiamo #AskFactor con le risposte dei nostri super Gruppi! Cliccate qui! https://t.co/VF55CW6PXc #XF9";"2944046375";"Wed Nov 11 18:17:43 CET 2015";"1";"135112407";"664491556410298368";"0";"-1";"-1";"it";\N;\N;"xf9"
"668700";"664480289037672448";"Possibile che la capoccia di Gi compaia ovunque quando si tratta di video diari? #XF9";"593752398";"Wed Nov 11 17:30:21 CET 2015";"0";"0";"0";"0";"-1";"-1";"it";\N;\N;"xf9"
"668699";"664480161656643584";"RT @XFactor_Italia: Domani guardate #XF9 con la vostra ragazza (o il vostro ragazzo), ma non siate troppo gelosi!  https://t.co/xYUQbLXAdl";"919895294";"Wed Nov 11 17:29:50 CET 2015";"1";"135112407";"664444616658296832";"0";"-1";"-1";"it";\N;\N;"xf9"
"668698";"664480139317747712";"RT @SniffyMaCs: Genn Butch fa la lavatrice, gli piace l'odore dell'ammorbidente, in particolare Coccolino. Grandi informazioni, grazie rag";"2826645032";"Wed Nov 11 17:29:45 CET 2015";"1";"53179002";"664479358917193729";"0";"-1";"-1";"it";\N;\N;"xf9"
"668696";"664480134641156096";"nO RAGA PARLIAMO DI LUCA CHE SI METTE A BALLARE E ALEX CHE ""NO LUCA TU NON FAI PARTE DELLA BAELL SQUAD"" STO RIDENDO #XF9";"765738200";"Wed Nov 11 17:29:44 CET 2015";"0";"0";"0";"0";"-1";"-1";"pt";\N;\N;"xf9"
"668697";"664480135689687040";"RT @Adnkronos: Musica dance accende quarto live #XF9, ospiti @GiorgioMoroder e @5SOS https://t.co/T0knnPeWSm https://t.co/yC84PSp4st";"3772462163";"Wed Nov 11 17:29:44 CET 2015";"1";"25676606";"664462752136765440";"0";"-1";"-1";"it";\N;\N;"xf9"
"668695";"664479960795627520";"https://t.co/8DppD9XFTe le perle di saggezza che sono uscite da questo videodiario mi sconvolgono #XF9";"765738200";"Wed Nov 11 17:29:02 CET 2015";"0";"0";"0";"0";"-1";"-1";"it";\N;\N;"xf9"
"668694";"664479931313856512";"#UrbanStrangers #XF9 son troppo braviii...!";"898654928";"Wed Nov 11 17:28:55 CET 2015";"0";"0";"0";"0";"-1";"-1";"no";\N;\N;"xf9"
"668693";"664479893439315972";"RT @GillaFiume: @SkyOnline Ma c' un link particolare per la diretta streaming o mi si attiver nella pagina di #XF9 ? Non  che si capisca";"2705302648";"Wed Nov 11 17:28:46 CET 2015";"1";"278298683";"657257430255013888";"0";"-1";"-1";"it";\N;\N;"xf9"
"668692";"664479846710558720";"RT @Adnkronos: Musica dance accende quarto live #XF9, ospiti @GiorgioMoroder e @5SOS https://t.co/T0knnPeWSm https://t.co/yC84PSp4st";"980530855";"Wed Nov 11 17:28:35 CET 2015";"1";"25676606";"664462752136765440";"0";"-1";"-1";"it";\N;\N;"xf9"
"668691";"664479819044921344";"RT @XFactor_Italia: Chi  pronto per i nuovi videodiari di #XF9???";"3363050542";"Wed Nov 11 17:28:28 CET 2015";"1";"135112407";"664473885723635713";"0";"-1";"-1";"it";\N;\N;"xf9"
"668690";"664479732835176448";"RT @XFactor_Italia: Domani guardate #XF9 con la vostra ragazza (o il vostro ragazzo), ma non siate troppo gelosi!  https://t.co/xYUQbLXAdl";"119050340";"Wed Nov 11 17:28:08 CET 2015";"1";"135112407";"664444616658296832";"0";"-1";"-1";"it";\N;\N;"xf9"
"668689";"664479674219778048";"RT @XFactor_Italia: Li stavate aspettando, vero? Ecco i videodiari della terza settimana dei concorrenti di #XF9! https://t.co/waThzWPIUd";"3363050542";"Wed Nov 11 17:27:54 CET 2015";"1";"135112407";"664475333794603008";"0";"-1";"-1";"it";\N;\N;"xf9"
"668688";"664479623313539072";"RT @XFactor_Italia: .@WindItalia ha chiesto qual  il vostro brano preferito del 3Live. Ascoltate Lay me down in questa versione #XF9ht";"2745205575";"Wed Nov 11 17:27:42 CET 2015";"1";"135112407";"664464754400821248";"0";"-1";"-1";"it";\N;\N;"xf9"
"668687";"664479523753345024";"RT @XFactor_Italia: .@BLACKR0SE_9 Sei pregata di metterti in fila e prendere il numerino, siamo arrivati al 705.000. #XF9";"2942144019";"Wed Nov 11 17:27:18 CET 2015";"1";"135112407";"664446996376215552";"0";"-1";"-1";"it";\N;\N;"xf9"
"668686";"664479437593952256";"@XFactor_Italia ho appena riguardato il video dell'anteprima e mi sono sentita come quando ero l  grazie mille! #Xf9";"3305466365";"Wed Nov 11 17:26:58 CET 2015";"0";"0";"0";"1";"-1";"135112407";"it";\N;\N;"xf9"
"668685";"664479358917193729";"Genn Butch fa la lavatrice, gli piace l'odore dell'ammorbidente, in particolare Coccolino. Grandi informazioni, grazie ragazzi. #XF9";"53179002";"Wed Nov 11 17:26:39 CET 2015";"0";"0";"0";"0";"-1";"-1";"it";\N;\N;"xf9"
"668684";"664479230575648768";"Devono assolutamente vincere i gruppi! #XF9";"1295247620";"Wed Nov 11 17:26:08 CET 2015";"0";"0";"0";"0";"-1";"-1";"it";\N;\N;"xf9"
"668683";"664479072588812292";"RT @Cioepanini: Domani c' una nuova diretta di #XF9, ma intanto che ne dici di scoprire la storia di #Skin su Cio 23? Lei  una... https:";"2546921503";"Wed Nov 11 17:25:30 CET 2015";"1";"1261819104";"664468106266439680";"0";"-1";"-1";"it";\N;\N;"xf9"
"668682";"664478919853240320";"RT @XFactor_Italia: .@WindItalia ha chiesto qual  il vostro brano preferito del 3Live. Ascoltate Lay me down in questa versione #XF9ht";"187671993";"Wed Nov 11 17:24:54 CET 2015";"1";"135112407";"664464754400821248";"0";"-1";"-1";"it";\N;\N;"xf9"
"668681";"664478906435690496";"RT @Adnkronos: Musica dance accende quarto live #XF9, ospiti @GiorgioMoroder e @5SOS https://t.co/T0knnPeWSm https://t.co/yC84PSp4st";"19375519";"Wed Nov 11 17:24:51 CET 2015";"1";"25676606";"664462752136765440";"0";"-1";"-1";"it";\N;\N;"xf9"
"668680";"664478857718820865";"RT @Cioepanini: Domani c' una nuova diretta di #XF9, ma intanto che ne dici di scoprire la storia di #Skin su Cio 23? Lei  una... https:";"3480260189";"Wed Nov 11 17:24:39 CET 2015";"1";"1261819104";"664468106266439680";"0";"-1";"-1";"it";\N;\N;"xf9"
"668679";"664478789515264001";"RT @XFactor_Italia: Ci distraiamo un po' e ci ritroviamo in pi di 700mila! Grazie a voi che ci seguite, supportate e sopportate! #XF9 http";"2509886578";"Wed Nov 11 17:24:23 CET 2015";"1";"135112407";"664417428009455616";"0";"-1";"-1";"it";\N;\N;"xf9"
"668678";"664478754006282241";"RT @XFactor_Italia: Li stavate aspettando, vero? Ecco i videodiari della terza settimana dei concorrenti di #XF9! https://t.co/waThzWPIUd";"390067665";"Wed Nov 11 17:24:15 CET 2015";"1";"135112407";"664475333794603008";"0";"-1";"-1";"it";\N;\N;"xf9"
"668677";"664478706820321280";"RT @XFactor_Italia: Ci distraiamo un po' e ci ritroviamo in pi di 700mila! Grazie a voi che ci seguite, supportate e sopportate! #XF9 http";"3379524945";"Wed Nov 11 17:24:03 CET 2015";"1";"135112407";"664417428009455616";"0";"-1";"-1";"it";\N;\N;"xf9"
"668676";"664478688159887360";"Io @MargheOfficial e @XFactor_Italia una cosa sola! #supportformarghe #AskFactor #XF9 https://t.co/SuiBVLhUAm";"3945655583";"Wed Nov 11 17:23:59 CET 2015";"0";"0";"0";"0";"-1";"-1";"it";\N;\N;"xf9"
"668675";"664478653863043072";"RT @WindItalia: La canzone pi votata dell'ultimo Wind Bis  Lay me down. Ascoltatela unplugged! #XF9 https://t.co/EFmS140jRahttps://t";"1082956507";"Wed Nov 11 17:23:51 CET 2015";"1";"172394505";"664452433985187840";"0";"-1";"-1";"it";\N;\N;"xf9"
"668674";"664478587802755072";"Facevo la tesi e all'improvviso mi ritrovo a sclerare con il video diary degli Urban Strangers. Sono mentalmente stabile. #StayBaell #XF9";"376788792";"Wed Nov 11 17:23:35 CET 2015";"0";"0";"0";"0";"-1";"-1";"it";\N;\N;"xf9"
"668673";"664478428280823808";"RT @staringathesun: Scommetto che la scelta di usare Mika  stata totalmente casuale https://t.co/5vVMKpqi2s";"1053516114";"Wed Nov 11 17:22:57 CET 2015";"1";"141972373";"664421227147223040";"0";"-1";"-1";"it";\N;\N;"xf9"
"668672";"664478423876804608";"esciledaje: esciledaje: maf15_maf: Dopo #EmilyRatajkowski e #luciamozzarellona il nuovo inno  maramaionchi #escile  #XF9";"3420036627";"Wed Nov 11 17:22:56 CET 2015";"0";"0";"0";"0";"-1";"-1";"it";\N;\N;"xf9"
"668671";"664478273871704064";"RT @XFactor_Italia: Chi  pronto per i nuovi videodiari di #XF9???";"3320711871";"Wed Nov 11 17:22:20 CET 2015";"1";"135112407";"664473885723635713";"0";"-1";"-1";"it";\N;\N;"xf9"
"668670";"664478269404745728";"RT @XFactor_Italia: Li stavate aspettando, vero? Ecco i videodiari della terza settimana dei concorrenti di #XF9! https://t.co/waThzWPIUd";"3320711871";"Wed Nov 11 17:22:19 CET 2015";"1";"135112407";"664475333794603008";"0";"-1";"-1";"it";\N;\N;"xf9"
"668669";"664478139544936448";"RT @simone_paciello: #xf9 #XFactor https://t.co/jKMHqtTUD4";"826895437";"Wed Nov 11 17:21:48 CET 2015";"1";"3292654437";"660159286371328000";"0";"-1";"-1";"en";\N;\N;"xf9"
"668668";"664478073736306689";"RT @ggreywaren: Perch Leonardo ha perennemente la faccia di uno che si sta impegnando per cagare? #xf9 https://t.co/uPCqx4aDjm";"151009983";"Wed Nov 11 17:21:32 CET 2015";"1";"177595421";"664475001010130944";"0";"-1";"-1";"it";\N;\N;"xf9"
"668667";"664477959823204353";"Al ""No tu Luca no, non fai parte della #baellsquad!!"" giuro di aver perso un polmone. #stayBaell #XF9";"376788792";"Wed Nov 11 17:21:05 CET 2015";"0";"0";"0";"0";"-1";"-1";"it";\N;\N;"xf9"
"668666";"664477875886792704";"comunque loro che scrivono strofe e giosada che fa il coro  la canzone sar una bomba #xf9";"2488358665";"Wed Nov 11 17:20:45 CET 2015";"0";"0";"0";"0";"-1";"-1";"it";\N;\N;"xf9"
"668665";"664477872816594944";"Tainted Love gi cantato dalla Michielin. Che fantasia #XF9";"971924738";"Wed Nov 11 17:20:44 CET 2015";"0";"0";"0";"0";"-1";"-1";"it";\N;"PlaceJSONImpl{name='Torino', streetAddress='null', countryCode='IT', id='419060023b8455e1', country='Italia', placeType='city', url='https://api.twitter.com/1.1/geo/id/419060023b8455e1.json', fullName='Torino, Piemonte', boundingBoxType='Polygon', boundingBoxCoordinates=[[Ltwitter4j.GeoLocation;@5bd44e0b], geometryType='null', geometryCoordinates=null, containedWithIn=null}";"xf9"
"668664";"664477711793045505";"RT @XFactor_Italia: Chi  pronto per i nuovi videodiari di #XF9???";"3436612305";"Wed Nov 11 17:20:06 CET 2015";"1";"135112407";"664473885723635713";"0";"-1";"-1";"it";\N;\N;"xf9"
"668663";"664477636073271296";"RT @XFactor_Italia: Li stavate aspettando, vero? Ecco i videodiari della terza settimana dei concorrenti di #XF9! https://t.co/waThzWPIUd";"1410251924";"Wed Nov 11 17:19:48 CET 2015";"1";"135112407";"664475333794603008";"0";"-1";"-1";"it";\N;\N;"xf9"
"668662";"664477552317243393";"ADORO https://t.co/wIFtglIJvI";"2450521917";"Wed Nov 11 17:19:28 CET 2015";"0";"0";"0";"0";"-1";"-1";"tl";\N;\N;"xf9"
"668661";"664477520348250112";"RT @XFactor_Italia: Li stavate aspettando, vero? Ecco i videodiari della terza settimana dei concorrenti di #XF9! https://t.co/waThzWPIUd";"2450521917";"Wed Nov 11 17:19:20 CET 2015";"1";"135112407";"664475333794603008";"0";"-1";"-1";"it";\N;\N;"xf9"
"668660";"664477509971525632";"RT @XFactor_Italia: Chi  pronto per i nuovi videodiari di #XF9???";"2450521917";"Wed Nov 11 17:19:18 CET 2015";"1";"135112407";"664473885723635713";"0";"-1";"-1";"it";\N;\N;"xf9"
"668659";"664477501972979712";"RT @XFactor_Italia: Li stavate aspettando, vero? Ecco i videodiari della terza settimana dei concorrenti di #XF9! https://t.co/waThzWPIUd";"2450521917";"Wed Nov 11 17:19:16 CET 2015";"1";"135112407";"664475333794603008";"0";"-1";"-1";"it";\N;\N;"xf9"
"668658";"664477377536401408";"RT @XFactor_Italia: Li stavate aspettando, vero? Ecco i videodiari della terza settimana dei concorrenti di #XF9! https://t.co/waThzWPIUd";"2724438796";"Wed Nov 11 17:18:46 CET 2015";"1";"135112407";"664475333794603008";"0";"-1";"-1";"it";\N;\N;"xf9"
"668657";"664477225731887104";"RT @XFactor_Italia: Li stavate aspettando, vero? Ecco i videodiari della terza settimana dei concorrenti di #XF9! https://t.co/waThzWPIUd";"720693867";"Wed Nov 11 17:18:10 CET 2015";"1";"135112407";"664475333794603008";"0";"-1";"-1";"it";\N;\N;"xf9"
"668656";"664477095968555008";"RT @_1Disapromise: Se vuoi domani faranno su radio rtl o penso radio 105 faranno un video in diretta da cui si potr vedere anche in tv htt";"2784112083";"Wed Nov 11 17:17:39 CET 2015";"1";"2573841143";"664476292004380673";"0";"-1";"-1";"it";\N;\N;"xf9"
"668655";"664477055183114240";"RT @XFactor_Italia: Avete fatto una domanda agli Under Uomini con #AskFactor? Vi rispondono qui: https://t.co/8AwuKDRdaR! #XF9";"4122021755";"Wed Nov 11 17:17:29 CET 2015";"1";"135112407";"664464817239912448";"0";"-1";"-1";"it";\N;\N;"xf9"
"668654";"664477028679315456";"Poi #Giosada che fa i cori insieme all'Urban! SETTIMANA FANTASTICA  #XF9";"2965039343";"Wed Nov 11 17:17:23 CET 2015";"0";"0";"0";"0";"-1";"-1";"it";\N;\N;"xf9"
"668653";"664476993975664640";"GUARDATELII https://t.co/nhML9MnGVk";"3226910709";"Wed Nov 11 17:17:15 CET 2015";"0";"0";"0";"0";"-1";"-1";"de";\N;\N;"xf9"
"668652";"664476928414523392";"RT @XFactor_Italia: Chi  pronto per i nuovi videodiari di #XF9???";"3058990228";"Wed Nov 11 17:16:59 CET 2015";"1";"135112407";"664473885723635713";"0";"-1";"-1";"it";\N;\N;"xf9"
"668651";"664476922433400832";"RT @XFactor_Italia: Li stavate aspettando, vero? Ecco i videodiari della terza settimana dei concorrenti di #XF9! https://t.co/waThzWPIUd";"3813437356";"Wed Nov 11 17:16:58 CET 2015";"1";"135112407";"664475333794603008";"0";"-1";"-1";"it";\N;\N;"xf9"
"668650";"664476876283518977";"RT @XFactor_Italia: Li stavate aspettando, vero? Ecco i videodiari della terza settimana dei concorrenti di #XF9! https://t.co/waThzWPIUd";"363657393";"Wed Nov 11 17:16:47 CET 2015";"1";"135112407";"664475333794603008";"0";"-1";"-1";"it";\N;\N;"xf9"
"668649";"664476865952894976";"RT @XFactor_Italia: Chi  pronto per i nuovi videodiari di #XF9???";"4164052335";"Wed Nov 11 17:16:44 CET 2015";"1";"135112407";"664473885723635713";"0";"-1";"-1";"it";\N;\N;"xf9"
"668648";"664476837175799808";"RT @XFactor_Italia: Li stavate aspettando, vero? Ecco i videodiari della terza settimana dei concorrenti di #XF9! https://t.co/waThzWPIUd";"4164052335";"Wed Nov 11 17:16:38 CET 2015";"1";"135112407";"664475333794603008";"0";"-1";"-1";"it";\N;\N;"xf9"
"668647";"664476825452703745";"RT @MarioManca1: Facciamocene una ragione: i Video Diary di Fedez su Youtube sono molto pi accattivanti del Daily di X Factor, su. #Fedez";"3813437356";"Wed Nov 11 17:16:35 CET 2015";"1";"454069394";"664476182348439552";"0";"-1";"-1";"it";\N;\N;"xf9"
"668646";"664476823527530496";"@XFactor_Italia tagliate un po' il ciuffo a #Gennaro, che tra poco scompare @Urban_Strangers #XF9";"580902175";"Wed Nov 11 17:16:34 CET 2015";"0";"0";"0";"1";"664473885723635713";"135112407";"it";\N;\N;"xf9"
"668645";"664476735342321665";"RT @XFactor_Italia: Li stavate aspettando, vero? Ecco i videodiari della terza settimana dei concorrenti di #XF9! https://t.co/waThzWPIUd";"2781589468";"Wed Nov 11 17:16:13 CET 2015";"1";"135112407";"664475333794603008";"0";"-1";"-1";"it";\N;\N;"xf9"
"668644";"664476680522715136";"RT @XFactor_Italia: Li stavate aspettando, vero? Ecco i videodiari della terza settimana dei concorrenti di #XF9! https://t.co/waThzWPIUd";"3073775108";"Wed Nov 11 17:16:00 CET 2015";"1";"135112407";"664475333794603008";"0";"-1";"-1";"it";\N;\N;"xf9"
"668643";"664476662436900866";"Dopo la prima esitazione si sono ripresi subito! Videodiary!#landlord #votalandlord #XF9 https://t.co/AVTznSdRu7";"821841067";"Wed Nov 11 17:15:56 CET 2015";"0";"0";"0";"0";"-1";"-1";"it";\N;\N;"xf9"
"668642";"664476609244721152";"RT @XFactor_Italia: Chi  pronto per i nuovi videodiari di #XF9???";"3413008270";"Wed Nov 11 17:15:43 CET 2015";"1";"135112407";"664473885723635713";"0";"-1";"-1";"it";\N;\N;"xf9"
